2017-05-11 00:00:00        0      2.273463          33.6      11.98427      22.80265
2017-05-12 00:00:00        0      2.253422          33.6      20.44792      14.21198
2017-05-13 00:00:00        0      2.242738          33.6      16.73268      15.10448
2017-05-14 00:00:00        0      2.230371          33.6      10.60607      7.763314
2017-05-15 00:00:00        0      2.250738          33.6      9.128498      10.01015
2017-05-16 00:00:00        0       2.08505          33.6      13.21757      13.11265
2017-05-17 00:00:00        0      1.965215          33.6      11.27391       11.7654
2017-05-18 00:00:00        0      1.901913          33.6      8.373738       10.4479
2017-05-19 00:00:00        0      1.844293          33.6      14.03697      8.630312
2017-05-20 00:00:00        0      1.677816          33.6      17.51407      7.921979
2017-05-21 00:00:00        0      1.605634          33.6      7.584811      8.526896
2017-05-22 00:00:00        0      1.561832          33.6      10.91802      8.607647
2017-05-23 00:00:00        0      1.475942          33.6      12.08448      8.903731
2017-05-24 00:00:00        0      1.340857          33.6      6.650639      8.817315
2017-05-25 00:00:00        0      1.236985          33.6      6.660193      8.771982
2017-05-26 00:00:00        0      1.197827          33.6      3.714778      8.091982
2017-05-27 00:00:00        0      1.143724          33.6      15.41538      6.618648
2017-05-28 00:00:00        0     0.9963668          33.6       12.4485      8.159982
2017-05-29 00:00:00        0     0.9058105          33.6      4.091265      6.642731
2017-05-30 00:00:00        0     0.8134784          33.6      1.682558      7.419064
2017-05-31 00:00:00        0     0.6796896          33.6      3.644314      6.394813
2017-06-01 00:00:00        0     0.5856504          33.6      8.162201      5.581642
2017-06-02 00:00:00        0     0.4904651          33.6      13.18101      5.811137
2017-06-03 00:00:00        0     0.3963268          33.6       6.88057      4.694803
2017-06-04 00:00:00        0     0.3146575          33.6      2.498327      4.264135
2017-06-05 00:00:00        0     0.2676656          33.6      2.577172      3.745634
2017-06-06 00:00:00        0     0.2535598          33.6      5.373776      3.816468
2017-06-07 00:00:00        0     0.2294946          33.6      14.91639      4.146552
2017-06-08 00:00:00        0     0.2443891          33.6      15.08166       3.10672
2017-06-09 00:00:00        0       0.25368          33.6      10.68541       3.46797
2017-06-10 00:00:00        0     0.2396217          33.6      3.268043       3.26397
2017-06-11 00:00:00        0     0.2261311          33.6      8.376917      3.150637
2017-06-12 00:00:00        0     0.1400622          33.6      11.48856      4.102637
2017-06-13 00:00:00        0    0.01463615          33.6      10.50605      3.490637
2017-06-14 00:00:00        0   -0.08260907          33.6      6.041327      3.261137
2017-06-15 00:00:00        0    -0.2050527          33.6      4.914534      3.484971
2017-06-16 00:00:00        0    -0.3092862          33.6      8.563667      2.598137
2017-06-17 00:00:00        0    -0.4016516          33.6      3.465378      3.280971
2017-06-18 00:00:00        0    -0.5414489          33.6      9.344506      2.379971
2017-06-19 00:00:00        0    -0.6595842          33.6      12.69041      2.589637
2017-06-20 00:00:00        0     -1.025522          33.6       13.9872      2.572636
2017-06-21 00:00:00        0     -1.441652          33.6      13.42259      2.158969
2017-06-22 00:00:000.5333333     -1.870021          33.6       15.0689      2.134886
2017-06-23 00:00:00        1          -1.8          33.6      8.353305      2.134717
2017-06-24 00:00:00        1          -1.8          33.6      4.635606      1.605651
2017-06-25 00:00:00        1          -1.8          33.6      7.235542      1.313946
2017-06-26 00:00:00        1          -1.8          33.6      6.206422      1.812168
2017-06-27 00:00:00        1          -1.8          33.6      3.779366      1.549314
2017-06-28 00:00:00        1          -1.8          33.6      3.359289      1.738992
2017-06-29 00:00:00        1          -1.8          33.6      3.398841      1.695511
2017-06-30 00:00:00        1          -1.8          33.6      6.150544      2.145306
2017-07-01 00:00:00        1          -1.8          33.6      3.785497      2.144284
2017-07-02 00:00:00        1          -1.8          33.6      4.832815      2.079912
2017-07-03 00:00:00        1          -1.8          33.6      3.240198      2.110648
2017-07-04 00:00:00        1          -1.8          33.6      3.377269      1.888704
